id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,exit_status,premature_exit_score,premature_exit_flag,rambling_overlong_score,rambling_overlong_flag,thrashing_score,thrashing_flag,no_commitment_score,no_commitment_flag,derailment_late_score,derailment_late_flag,answer_drift_score,answer_drift_flag,answer_meandering_score,answer_meandering_flag,answer_volatility_score,answer_volatility_flag,answer_uncommitted_score,answer_uncommitted_flag,answer_overrange_score,answer_overrange_flag,truncation_abort_score,truncation_abort_flag
olympiadbench-636,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-7.0,0.0,7.0,0.0,4.0,0.0,-0.09399402485671507,0.0,7.554082197289411,0.0,,,,,,,,,,,,
olympiadbench-649,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-8.0,0.0,8.0,0.0,3.0,0.0,-0.05293749991854505,0.0,0.0,0.0,,,,,,,,,,,,
olympiadbench-654,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-4.0,1.0,4.0,0.0,1.0,0.0,-0.14669265471729284,0.0,2.2763246242601483,0.0,,,,,,,,,,,,
olympiadbench-662,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-8.0,0.0,8.0,0.0,3.0,0.0,-0.06914284761321256,0.0,0.0,0.0,,,,,,,,,,,,
olympiadbench-686,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-16.0,0.0,16.0,1.0,8.0,1.0,-0.09771201676041409,0.0,1.9975913730420851,0.0,,,,,,,,,,,,
olympiadbench-690,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-12.0,0.0,12.0,0.0,7.0,0.0,-0.006913533280906839,1.0,1.8772232773669404,0.0,,,,,,,,,,,,
olympiadbench-698,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-6.0,0.0,6.0,0.0,1.0,0.0,-0.2898716388225031,0.0,0.0,0.0,,,,,,,,,,,,
olympiadbench-703,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-28.0,0.0,28.0,1.0,12.0,1.0,-0.08302815143828207,0.0,0.14721803973256353,0.0,,,,,,,,,,,,
olympiadbench-705,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-3.0,1.0,3.0,0.0,1.0,0.0,-0.34545454545454546,0.0,0.0,0.0,,,,,,,,,,,,
olympiadbench-709,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-5.0,0.0,5.0,0.0,3.0,0.0,-0.11932941967312202,0.0,4.341412924848327,0.0,,,,,,,,,,,,
olympiadbench-710,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-5.0,0.0,5.0,0.0,2.0,0.0,-0.3988100124168305,0.0,0.0,0.0,,,,,,,,,,,,
olympiadbench-713,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-9.0,0.0,9.0,0.0,4.0,0.0,-0.23828093110779436,0.0,5.4919701167365576,0.0,,,,,,,,,,,,
olympiadbench-715,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-7.0,0.0,7.0,0.0,4.0,0.0,-0.14180851010857698,0.0,10.251531248498399,1.0,,,,,,,,,,,,
olympiadbench-759,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-8.0,0.0,8.0,0.0,5.0,0.0,-0.05961750981525383,0.0,1.7680182360193726,0.0,,,,,,,,,,,,
olympiadbench-775,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-8.0,0.0,8.0,0.0,4.0,0.0,-0.08140990421967116,0.0,2.5023081251754955,0.0,,,,,,,,,,,,
olympiadbench-785,processbench,olympiadbench,olympiadbench,Qwen2-7B-Instruct,,1,final_answer_correct,True,True,,-5.0,0.0,5.0,0.0,2.0,0.0,-0.48866865487099126,0.0,15.001331805633988,1.0,,,,,,,,,,,,
