id,subject,failure_type,true_step_index,step_index,target,n_steps,step_pos,remaining_steps,slod_value,slod_centered,slod_from_start,slod_to_end,delta_prev,delta_next,abs_delta_prev,abs_delta_next,curvature,fall_from_peak,rebound_from_trough,is_peak_so_far,is_trough_so_far,reasoning_range,reasoning_monotonicity,reasoning_total_variation,reasoning_direction_changes,reasoning_curvature_abs_mean,reasoning_n_chunks,reasoning_peak_pos,reasoning_trough_pos,fold,prob_responsible
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,10,0,30,0.3448275862068966,19.0,-2.5001195595901358,-2.414699331753586,-2.518061525950401,4.707696833664333,-2.2858485249569753,4.71478936693175,2.2858485249569753,4.71478936693175,7.000637891888726,4.814053312496121,2.585516547849572,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.3392093317980127
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,11,0,30,0.3793103448275862,18.0,2.2146698073416147,2.3000900351781643,2.1967278409813495,-0.007092533267417878,4.71478936693175,0.5087624350767221,4.71478936693175,0.5087624350767221,-4.206026931855028,0.09926394556437046,7.3003059147813225,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.3533633593466223
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,12,0,30,0.41379310344827586,17.0,2.723432242418337,2.8088524702548865,2.7054902760580717,-0.51585496834414,0.5087624350767221,-4.875505760260985,0.5087624350767221,4.875505760260985,-5.384268195337707,0.0,7.809068349858045,1.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.15837053898633663
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,13,0,30,0.4482758620689655,16.0,-2.1520735178426484,-2.0666532900060988,-2.1700154842029136,4.359650791916845,-4.875505760260985,7.13968196804057,4.875505760260985,7.13968196804057,12.015187728301555,4.875505760260985,2.9335625895970594,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.31044531618023785
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,14,0,30,0.4827586206896552,15.0,4.987608450197921,5.073028678034471,4.969666483837656,-2.7800311761237246,7.13968196804057,-7.119893693519579,7.13968196804057,7.119893693519579,-14.259575661560149,0.0,10.07324455763763,1.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.15847155676663174
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,15,0,30,0.5172413793103449,14.0,-2.1322852433216575,-2.046865015485108,-2.1502272096819226,4.339862517395854,-7.119893693519579,4.780878781998766,7.119893693519579,4.780878781998766,11.900772475518345,7.119893693519579,2.9533508641180504,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.2219893419069655
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,16,0,30,0.5517241379310345,13.0,2.6485935386771082,2.734013766513658,2.630651572316843,-0.44101626460291143,4.780878781998766,-2.2773296665879528,4.780878781998766,2.2773296665879528,-7.0582084485867185,2.339014911520813,7.734229646116816,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.17831185544500097
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,17,0,30,0.5862068965517241,12.0,0.37126387208915546,0.4566840999257051,0.35332190572889033,1.8363134019850413,-2.2773296665879528,3.2541987369518317,2.2773296665879528,3.2541987369518317,5.5315284035397845,4.616344578108766,5.456899979528863,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.1685999119153086
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,18,0,30,0.6206896551724138,11.0,3.625462609040987,3.710882836877537,3.607520642680722,-1.4178853349667904,3.2541987369518317,0.6680623200802493,3.2541987369518317,0.6680623200802493,-2.5861364168715824,1.3621458411569343,8.711098716480695,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.16554817823797366
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,19,0,30,0.6551724137931034,10.0,4.2935249291212365,4.378945156957786,4.275582962760971,-2.0859476550470397,0.6680623200802493,-6.59482847746283,0.6680623200802493,6.59482847746283,-7.262890797543079,0.6940835210766849,9.379161036560944,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.13858566584095888
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,20,0,30,0.6896551724137931,9.0,-2.3013035483415933,-2.2158833205050437,-2.3192455147018585,4.50888082241579,-6.59482847746283,-2.191161327037104,6.59482847746283,2.191161327037104,4.403667150425726,7.288911998539515,2.7843325590981145,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.0507412486159986
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,21,0,30,0.7241379310344828,8.0,-4.4924648753786975,-4.407044647542148,-4.510406841738963,6.700042149452894,-2.191161327037104,-0.09473592853759527,2.191161327037104,0.09473592853759527,2.096425398499509,9.480073325576619,0.5931712320610103,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.022564732570912047
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,22,0,30,0.7586206896551724,7.0,-4.587200803916293,-4.501780576079743,-4.605142770276558,6.79477807799049,-0.09473592853759527,4.516504733983897,0.09473592853759527,4.516504733983897,4.611240662521492,9.574809254114214,0.49843530352341503,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.026733294296343763
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,23,0,30,0.7931034482758621,6.0,-0.07069606993239574,0.014724157904153878,-0.08863803629266087,2.2782733440065925,4.516504733983897,2.626561720800364,4.516504733983897,2.626561720800364,-1.889943013183533,5.058304520130317,5.014940037507312,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.03935667520759315
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,24,0,30,0.8275862068965517,5.0,2.5558656508679682,2.641285878704518,2.537923684507703,-0.34828837679377145,2.626561720800364,-5.087710906331772,2.626561720800364,5.087710906331772,-7.714272627132136,2.431742799329953,7.641501758307676,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.03827318946872104
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,25,0,30,0.8620689655172413,4.0,-2.5318452554638036,-2.446425027627254,-2.5497872218240687,4.739422529538,-5.087710906331772,0.11063063003349782,5.087710906331772,0.11063063003349782,5.19834153636527,7.519453705661725,2.5537908519759043,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.017116723068278484
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,26,0,30,0.896551724137931,3.0,-2.4212146254303057,-2.335794397593756,-2.439156591790571,4.6287918995045025,0.11063063003349782,7.365250009400718,0.11063063003349782,7.365250009400718,7.25461937936722,7.408823075628227,2.664421482009402,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.024474719463399703
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,27,0,30,0.9310344827586207,2.0,4.944035383970412,5.029455611806962,4.926093417610147,-2.7364581098962155,7.365250009400718,-7.118937356705565,7.365250009400718,7.118937356705565,-14.484187366106283,0.043573066227509116,10.02967149141012,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.02985647563340293
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,28,1,30,0.9655172413793104,1.0,-2.174901972735153,-2.0894817448986034,-2.192843939095418,4.38247924680935,-7.118937356705565,4.38247924680935,7.118937356705565,4.38247924680935,11.501416603514915,7.1625104229330745,2.9107341347045548,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.01763148333473868
GPT-4o_001_chat_b000_t00_e00-d3248f80,webshop,plan,28,29,0,30,1.0,0.0,2.207577274074197,2.2929975019107465,2.1896353077139317,0.0,4.38247924680935,0.0,4.38247924680935,0.0,-4.38247924680935,2.7800311761237246,7.293213381513905,0.0,0.0,8.36379724337993,0.05424540129505842,40.36536287756065,9,3.221241639448122,30,0.631578947368421,0.7368421052631579,3,0.013550603439697566
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,0,0,30,0.0,29.0,-0.06582366156933617,-0.06910367770186632,0.0,-2.0781362278477005,0.0,2.5619503850995216,0.0,2.5619503850995216,2.5619503850995216,0.0,0.0,1.0,1.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.787110575900015
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,1,1,30,0.034482758620689655,28.0,2.4961267235301854,2.4928467073976552,2.5619503850995216,-4.640086612947222,2.5619503850995216,-2.5853519867338974,2.5619503850995216,2.5853519867338974,-5.147302371833419,0.0,2.5619503850995216,1.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.7652166663164468
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,2,0,30,0.06896551724137931,27.0,-0.08922526320371205,-0.0925052793362422,-0.02340160163437588,-2.0547346262133246,-2.5853519867338974,-2.4694012790028985,2.5853519867338974,2.4694012790028985,0.11595070773099891,2.5853519867338974,0.0,0.0,1.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.7862391843701549
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,3,0,30,0.10344827586206896,26.0,-2.5586265422066106,-2.5619065583391407,-2.4928028806372744,0.41466665278957393,-2.4694012790028985,2.5279070930959016,2.4694012790028985,2.5279070930959016,4.9973083720988,5.054753265736796,0.0,0.0,1.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.6652655713447994
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,4,0,30,0.13793103448275862,25.0,-0.030719449110709007,-0.03399946524323916,0.03510421245862716,-2.1132404403063276,2.5279070930959016,2.533033472745423,2.5279070930959016,2.533033472745423,0.00512637964952134,2.5268461726408944,2.5279070930959016,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.6756008063660747
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,5,0,30,0.1724137931034483,24.0,2.502314023634714,2.4990340075021837,2.56813768520405,-4.6462739130517505,2.533033472745423,-2.462303042563633,2.533033472745423,2.462303042563633,-4.995336515309056,0.0,5.0609405658413245,1.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.5692383847016635
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,6,0,30,0.20689655172413793,23.0,0.04001098107108092,0.03673096493855077,0.10583464264041709,-2.1839708704881176,-2.462303042563633,-0.30989123832050325,2.462303042563633,0.30989123832050325,2.1524118042431297,2.462303042563633,2.5986375232776915,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.6710394965932559
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,7,0,30,0.2413793103448276,22.0,-0.26988025724942233,-0.2731602733819525,-0.20405659568008616,-1.8740796321676143,-0.30989123832050325,-4.009319365670532,0.30989123832050325,4.009319365670532,-3.6994281273500285,2.772194280884136,2.2887462849571882,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.3930508593925228
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,8,0,30,0.27586206896551724,21.0,-4.279199622919954,-4.282479639052484,-4.213375961350618,2.1352397335029174,-4.009319365670532,0.914938038516329,4.009319365670532,0.914938038516329,4.924257404186861,6.781513646554668,0.0,0.0,1.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.4170642564210197
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,9,0,30,0.3103448275862069,20.0,-3.364261584403625,-3.367541600536155,-3.298437922834289,1.2203016949865884,0.914938038516329,5.5353437694125205,0.914938038516329,5.5353437694125205,4.620405730896191,5.866575608038339,0.914938038516329,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.3144620402397198
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,10,0,30,0.3448275862068966,19.0,2.1710821850088955,2.1678021688763653,2.2369058465782317,-4.315042074425932,5.5353437694125205,2.076408614604553,5.5353437694125205,2.076408614604553,-3.4589351548079676,0.3312318386258184,6.4502818079288495,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.57813977030382
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,11,0,30,0.3793103448275862,18.0,4.247490799613448,4.244210783480918,4.3133144611827845,-6.391450689030485,2.076408614604553,-3.9462865997438463,2.076408614604553,3.9462865997438463,-6.022695214348399,0.0,8.526690422533402,1.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.3142362497078285
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,12,0,30,0.41379310344827586,17.0,0.301204199869602,0.29792418373707186,0.3670278614389382,-2.4451640892866386,-3.9462865997438463,2.125565720395141,3.9462865997438463,2.125565720395141,6.071852320138987,3.9462865997438463,4.580403822789556,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.5189012311525831
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,13,0,30,0.4482758620689655,16.0,2.426769920264743,2.4234899041322127,2.492593581834079,-4.570729809681779,2.125565720395141,-4.837818917406864,2.125565720395141,4.837818917406864,-6.963384637802005,1.8207208793487055,6.705969543184697,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.2447001571418788
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,14,0,30,0.4827586206896552,15.0,-2.411048997142121,-2.414329013274651,-2.345225335572785,0.2670891077250843,-4.837818917406864,2.2827396284131787,4.837818917406864,2.2827396284131787,7.120558545820042,6.658539796755569,1.868150625777833,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.3715238918202254
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,15,0,30,0.5172413793103449,14.0,-0.12830936872894227,-0.13158938486147242,-0.06248570715960611,-2.0156505206880944,2.2827396284131787,2.0197526436881716,2.2827396284131787,2.0197526436881716,-0.26298698472500703,4.375800168342391,4.150890254191012,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.23693260792678048
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,16,0,30,0.5517241379310345,13.0,1.8914432749592294,1.8881632588266992,1.9572669365285655,-4.035403164376266,2.0197526436881716,-2.1565319288725817,2.0197526436881716,2.1565319288725817,-4.176284572560753,2.356047524654219,6.170642897879183,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.216755660399639
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,17,0,30,0.5862068965517241,12.0,-0.26508865391335235,-0.2683686700458825,-0.19926499234401618,-1.8788712355036843,-2.1565319288725817,-0.053846331869507935,2.1565319288725817,0.053846331869507935,2.102685597003074,4.512579453526801,4.014110969006602,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.22725971435763706
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,18,0,30,0.6206896551724138,11.0,-0.3189349857828603,-0.32221500191539043,-0.2531113242135241,-1.8250249036341764,-0.053846331869507935,-4.066886079483016,0.053846331869507935,4.066886079483016,-4.013039747613508,4.566425785396309,3.9602646371370938,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.08748308691932093
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,19,0,30,0.6551724137931034,10.0,-4.385821065265876,-4.389101081398406,-4.31999740369654,2.2418611758488396,-4.066886079483016,6.805454864459264,4.066886079483016,6.805454864459264,10.87234094394228,8.633311864879325,0.0,0.0,1.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.17986532735890956
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,20,0,30,0.6896551724137931,9.0,2.419633799193388,2.416353783060858,2.4854574607627242,-4.563593688610425,6.805454864459264,-0.026991941740632797,6.805454864459264,0.026991941740632797,-6.832446806199897,1.8278570004200603,6.805454864459264,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.2438408481672705
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,21,0,30,0.7241379310344828,8.0,2.3926418574527553,2.389361841320225,2.4584655190220914,-4.536601746869792,-0.026991941740632797,-7.2531325526394035,0.026991941740632797,7.2531325526394035,-7.226140610898771,1.854848942160693,6.7784629227186315,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.0714067007188297
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,22,0,30,0.7586206896551724,7.0,-4.860490695186648,-4.863770711319178,-4.794667033617312,2.7165308057696116,-7.2531325526394035,9.462842771384398,7.2531325526394035,9.462842771384398,16.715975324023802,9.107981494800097,0.0,0.0,1.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.2395067927979548
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,23,0,30,0.7931034482758621,6.0,4.60235207619775,4.59907206006522,4.668175737767086,-6.746311965614787,9.462842771384398,-9.36711835991759,9.462842771384398,9.36711835991759,-18.82996113130199,0.0,9.462842771384398,1.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.0723804101912944
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,24,0,30,0.8275862068965517,5.0,-4.76476628371984,-4.7680462998523705,-4.698942622150504,2.6208063943028037,-9.36711835991759,9.354773677497601,9.36711835991759,9.354773677497601,18.72189203741519,9.36711835991759,0.09572441146680788,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.2933686366680565
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,25,0,30,0.8620689655172413,4.0,4.590007393777761,4.58672737764523,4.655831055347097,-6.733967283194797,9.354773677497601,-9.574504035507953,9.354773677497601,9.574504035507953,-18.929277713005554,0.012344682419989539,9.450498088964409,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.08006907259461632
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,26,0,30,0.896551724137931,3.0,-4.984496641730193,-4.987776657862723,-4.918672980160856,2.840536752313156,-9.574504035507953,4.924883056184278,9.574504035507953,4.924883056184278,14.499387091692231,9.586848717927943,0.0,0.0,1.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.18329540342812978
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,27,0,30,0.9310344827586207,2.0,-0.05961358554591456,-0.06289360167844471,0.006210076023421607,-2.084346303871122,4.924883056184278,5.05720338204442,4.924883056184278,5.05720338204442,0.13232032586014242,4.661965661743665,4.924883056184278,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.08042041617767834
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,28,0,30,0.9655172413793104,1.0,4.997589796498506,4.994309780365976,5.063413458067842,-7.1415496859155425,5.05720338204442,-7.1415496859155425,5.05720338204442,7.1415496859155425,-12.198753067959963,0.0,9.982086438228698,1.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.04150400820590197
GPT-4o_002_chat_b000_t00_e01-5b8f974f,webshop,reflection,1,29,0,30,1.0,0.0,-2.1439598894170366,-2.147239905549567,-2.0781362278477005,0.0,-7.1415496859155425,0.0,7.1415496859155425,0.0,7.1415496859155425,7.1415496859155425,2.840536752313156,0.0,0.0,8.086838740123868,0.037528720543756014,55.37455574657096,13,5.004246849265871,30,0.7894736842105263,0.8947368421052632,0,0.10536025324958523
