id,subject,hallucination_category,true_step_index,step_index,target,n_steps,step_pos,remaining_steps,slod_value,slod_centered,slod_from_start,slod_to_end,delta_prev,delta_next,abs_delta_prev,abs_delta_next,curvature,fall_from_peak,rebound_from_trough,is_peak_so_far,is_trough_so_far,reasoning_range,reasoning_monotonicity,reasoning_total_variation,reasoning_direction_changes,reasoning_curvature_abs_mean,reasoning_n_chunks,reasoning_peak_pos,reasoning_trough_pos,fold,prob_responsible
BFCL/000,Tool Use,Tool-Use Hallucination,0,10,0,13,0.8333333333333334,2.0,4.417664081606823,4.417664081606821,6.942024988960249,-2.029363327209712,2.2531200154535007,-11.42516286831431,2.2531200154535007,11.42516286831431,-13.67828288376781,0.4835936393228337,6.942024988960249,0.0,0.0,8.09773342501189,0.11865719933055198,41.40213732893677,8,3.1153028089810095,13,0.6842105263157895,0.8947368421052632,3,0.41030981983113374
BFCL/000,Tool Use,Tool-Use Hallucination,0,11,0,13,0.9166666666666666,1.0,-7.007498786707487,-7.0074987867074885,-4.483137879354061,9.395799541104598,-11.42516286831431,9.395799541104598,11.42516286831431,9.395799541104598,20.820962409418907,11.908756507637143,0.0,0.0,1.0,8.09773342501189,0.11865719933055198,41.40213732893677,8,3.1153028089810095,13,0.6842105263157895,0.8947368421052632,3,0.34072839330899807
BFCL/000,Tool Use,Tool-Use Hallucination,0,12,0,13,1.0,0.0,2.388300754397111,2.3883007543971098,4.912661661750537,0.0,9.395799541104598,0.0,9.395799541104598,0.0,-9.395799541104598,2.5129569665325455,9.395799541104598,0.0,0.0,8.09773342501189,0.11865719933055198,41.40213732893677,8,3.1153028089810095,13,0.6842105263157895,0.8947368421052632,3,0.22253232385406968
BFCL/002,Tool Use,Tool-Use Hallucination,5,0,0,22,0.0,21.0,0.017885856059521643,0.017885856059520353,0.0,2.5303722602564527,0.0,0.0018352956862806025,0.0,0.0018352956862806025,0.0018352956862806025,0.0,0.0,1.0,1.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.17014177691002552
BFCL/002,Tool Use,Tool-Use Hallucination,5,1,0,22,0.047619047619047616,20.0,0.019721151745802246,0.019721151745800955,0.0018352956862806025,2.528536964570172,0.0018352956862806025,0.04377360790755347,0.0018352956862806025,0.04377360790755347,0.041938312221272867,0.0,0.0018352956862806025,1.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.17595621046764984
BFCL/002,Tool Use,Tool-Use Hallucination,5,2,0,22,0.09523809523809523,19.0,0.06349475965335571,0.06349475965335442,0.04560890359383407,2.4847633566626186,0.04377360790755347,-4.98254726333473,0.04377360790755347,4.98254726333473,-5.026320871242284,0.0,0.04560890359383407,1.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.16630227777502674
BFCL/002,Tool Use,Tool-Use Hallucination,5,3,0,22,0.14285714285714285,18.0,-4.919052503681375,-4.9190525036813755,-4.936938359740896,7.467310619997349,-4.98254726333473,9.763088890216231,4.98254726333473,9.763088890216231,14.745636153550961,4.98254726333473,0.0,0.0,1.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.3267425096541212
BFCL/002,Tool Use,Tool-Use Hallucination,5,4,0,22,0.19047619047619047,17.0,4.844036386534857,4.844036386534856,4.826150530475335,-2.2957782702188823,9.763088890216231,-4.9059327191154765,9.763088890216231,4.9059327191154765,-14.669021609331708,0.0,9.763088890216231,1.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.1698885022488615
BFCL/002,Tool Use,Tool-Use Hallucination,5,5,1,22,0.23809523809523808,16.0,-0.061896332580619884,-0.061896332580621174,-0.07978218864014153,2.610154448896594,-4.9059327191154765,2.414439819859595,4.9059327191154765,2.414439819859595,7.320372538975072,4.9059327191154765,4.857156171100755,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.28339025839283877
BFCL/002,Tool Use,Tool-Use Hallucination,5,6,0,22,0.2857142857142857,15.0,2.352543487278975,2.352543487278974,2.3346576312194536,0.1957146290369991,2.414439819859595,-7.074972821453532,2.414439819859595,7.074972821453532,-9.489412641313127,2.4914928992558814,7.27159599096035,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.2232125728389202
BFCL/002,Tool Use,Tool-Use Hallucination,5,7,0,22,0.3333333333333333,14.0,-4.7224293341745565,-4.722429334174557,-4.740315190234078,7.270687450490531,-7.074972821453532,11.105329189882422,7.074972821453532,11.105329189882422,18.180302011335954,9.566465720709413,0.19662316950681813,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.3537230649198784
BFCL/002,Tool Use,Tool-Use Hallucination,5,8,0,22,0.38095238095238093,13.0,6.3828998557078656,6.382899855707865,6.365013999648344,-3.8346417393918912,11.105329189882422,-0.8263373614902676,11.105329189882422,0.8263373614902676,-11.93166655137269,0.0,11.30195235938924,1.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.17635660530881772
BFCL/002,Tool Use,Tool-Use Hallucination,5,9,0,22,0.42857142857142855,12.0,5.556562494217598,5.556562494217597,5.538676638158076,-3.0083043779016236,-0.8263373614902676,-5.546604512588793,0.8263373614902676,5.546604512588793,-4.7202671510985255,0.8263373614902676,10.475614997898973,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.3819656476015396
BFCL/002,Tool Use,Tool-Use Hallucination,5,10,0,22,0.47619047619047616,11.0,0.009957981628804902,0.00995798162880361,-0.007927874430716741,2.5383001346871694,-5.546604512588793,-5.14185756922814,5.546604512588793,5.14185756922814,0.404746943360653,6.372941874079061,4.9290104853101795,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.18786411142010143
BFCL/002,Tool Use,Tool-Use Hallucination,5,11,0,22,0.5238095238095238,10.0,-5.131899587599335,-5.131899587599336,-5.149785443658857,7.6801577039153095,-5.14185756922814,5.234913279946554,5.14185756922814,5.234913279946554,10.376770849174694,11.5147994433072,0.0,0.0,1.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.14314057826815682
BFCL/002,Tool Use,Tool-Use Hallucination,5,12,0,22,0.5714285714285714,9.0,0.10301369234721847,0.10301369234721718,0.08512783628769682,2.445244423968756,5.234913279946554,4.895063214248307,5.234913279946554,4.895063214248307,-0.33985006569824705,6.279886163360647,5.234913279946554,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.19464896509722526
BFCL/002,Tool Use,Tool-Use Hallucination,5,13,0,22,0.6190476190476191,8.0,4.998076906595525,4.998076906595524,4.980191050536003,-2.4498187902795507,4.895063214248307,-9.268718944255582,4.895063214248307,9.268718944255582,-14.163782158503889,1.3848229491123405,10.12997649419486,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.2278841148541065
BFCL/002,Tool Use,Tool-Use Hallucination,5,14,0,22,0.6666666666666666,7.0,-4.270642037660057,-4.270642037660058,-4.2885278937195785,6.818900153976031,-9.268718944255582,3.9195838273024677,9.268718944255582,3.9195838273024677,13.18830277155805,10.653541893367922,0.8612575499392783,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.15221162917177072
BFCL/002,Tool Use,Tool-Use Hallucination,5,15,0,22,0.7142857142857143,6.0,-0.3510582103575892,-0.3510582103575905,-0.36894406641711086,2.8993163266735635,3.9195838273024677,-2.262709708080031,3.9195838273024677,2.262709708080031,-6.182293535382499,6.733958066065455,4.780841377241746,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.10074915534006443
BFCL/002,Tool Use,Tool-Use Hallucination,5,16,0,22,0.7619047619047619,5.0,-2.6137679184376204,-2.6137679184376217,-2.631653774497142,5.162026034753595,-2.262709708080031,2.597088631330905,2.262709708080031,2.597088631330905,4.859798339410936,8.996667774145486,2.518131669161715,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.13707890258114433
BFCL/002,Tool Use,Tool-Use Hallucination,5,17,0,22,0.8095238095238095,4.0,-0.01667928710671518,-0.01667928710671647,-0.03456514316623682,2.5649374034226895,2.597088631330905,-4.603583335048,2.597088631330905,4.603583335048,-7.200671966378906,6.399579142814581,5.11522030049262,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.11160013008650325
BFCL/002,Tool Use,Tool-Use Hallucination,5,18,0,22,0.8571428571428571,3.0,-4.620262622154716,-4.6202626221547165,-4.638148478214237,7.16852073847069,-4.603583335048,9.199592149343683,4.603583335048,9.199592149343683,13.803175484391684,11.003162477862581,0.5116369654446196,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.2164127279210163
BFCL/002,Tool Use,Tool-Use Hallucination,5,19,0,22,0.9047619047619048,2.0,4.579329527188968,4.579329527188967,4.561443671129446,-2.0310714108729933,9.199592149343683,-9.347421908710821,9.199592149343683,9.347421908710821,-18.547014058054504,1.803570328518898,9.711229114788303,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.1306235092980393
BFCL/002,Tool Use,Tool-Use Hallucination,5,20,0,22,0.9523809523809523,1.0,-4.768092381521853,-4.768092381521854,-4.785978237581375,7.316350497837828,-9.347421908710821,7.316350497837828,9.347421908710821,7.316350497837828,16.66377240654865,11.150992237229719,0.36380720607748174,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.18083201728727175
BFCL/002,Tool Use,Tool-Use Hallucination,5,21,0,22,1.0,0.0,2.5482581163159743,2.548258116315973,2.5303722602564527,0.0,7.316350497837828,0.0,7.316350497837828,0.0,-7.316350497837828,3.8346417393918912,7.6801577039153095,0.0,0.0,10.543414650476098,0.039010782751632674,64.86340651933091,12,5.543710772076809,22,0.42105263157894735,0.5263157894736842,4,0.10814857338301015
BFCL/003,Tool Use,Tool-Use Hallucination,4,0,0,7,0.0,6.0,-3.747536488981492,-3.7475364889814906,0.0,7.910596284207799,0.0,1.3500460973958113,0.0,1.3500460973958113,1.3500460973958113,0.0,0.0,1.0,1.0,8.303267450994007,0.30828427502908995,25.660070671659618,4,0.8062268693026383,7,1.0,0.8421052631578947,2,0.404514994495002
BFCL/003,Tool Use,Tool-Use Hallucination,4,1,0,7,0.16666666666666666,5.0,-2.3974903915856807,-2.3974903915856793,1.3500460973958113,6.560550186811987,1.3500460973958113,6.6222370763933185,1.3500460973958113,6.6222370763933185,5.272190978997507,0.0,1.3500460973958113,1.0,0.0,8.303267450994007,0.30828427502908995,25.660070671659618,4,0.8062268693026383,7,1.0,0.8421052631578947,2,0.641050975192588
BFCL/003,Tool Use,Tool-Use Hallucination,4,2,0,7,0.3333333333333333,4.0,4.224746684807638,4.22474668480764,7.97228317378913,-0.06168688958133117,6.6222370763933185,-4.000817520350992,6.6222370763933185,4.000817520350992,-10.62305459674431,0.0,7.97228317378913,1.0,0.0,8.303267450994007,0.30828427502908995,25.660070671659618,4,0.8062268693026383,7,1.0,0.8421052631578947,2,0.5275142127881474
BFCL/003,Tool Use,Tool-Use Hallucination,4,3,0,7,0.5,3.0,0.22392916445664568,0.2239291644566472,3.9714656534381376,3.939130630769661,-4.000817520350992,1.91086236355396,4.000817520350992,1.91086236355396,5.911679883904952,4.000817520350992,3.9714656534381376,0.0,0.0,8.303267450994007,0.30828427502908995,25.660070671659618,4,0.8062268693026383,7,1.0,0.8421052631578947,2,0.611770502121836
BFCL/003,Tool Use,Tool-Use Hallucination,4,4,1,7,0.6666666666666666,2.0,2.134791528010606,2.134791528010607,5.882328016992098,2.028268267215701,1.91086236355396,-6.73629181994464,1.91086236355396,6.73629181994464,-8.6471541834986,2.089955156797032,5.882328016992098,0.0,0.0,8.303267450994007,0.30828427502908995,25.660070671659618,4,0.8062268693026383,7,1.0,0.8421052631578947,2,0.46282150263347954
BFCL/003,Tool Use,Tool-Use Hallucination,4,5,0,7,0.8333333333333334,1.0,-4.601500291934034,-4.601500291934032,-0.853963802952542,8.76456008716034,-6.73629181994464,8.76456008716034,6.73629181994464,8.76456008716034,15.50085190710498,8.826246976741672,0.0,0.0,1.0,8.303267450994007,0.30828427502908995,25.660070671659618,4,0.8062268693026383,7,1.0,0.8421052631578947,2,0.5452849346989724
BFCL/003,Tool Use,Tool-Use Hallucination,4,6,0,7,1.0,0.0,4.163059795226307,4.163059795226308,7.910596284207799,0.0,8.76456008716034,0.0,8.76456008716034,0.0,-8.76456008716034,0.06168688958133117,8.76456008716034,0.0,0.0,8.303267450994007,0.30828427502908995,25.660070671659618,4,0.8062268693026383,7,1.0,0.8421052631578947,2,0.4106764548008145
BFCL/004,Tool Use,Tool-Use Hallucination,0,0,1,10,0.0,9.0,2.3068240463530074,2.306824046353008,0.0,2.2685339651405627,0.0,0.3523336370427046,0.0,0.3523336370427046,0.3523336370427046,0.0,0.0,1.0,1.0,12.059607384315553,0.05924180016891552,38.29279256660526,8,2.186153477608793,10,0.3157894736842105,0.47368421052631576,1,0.4453005282296528
BFCL/004,Tool Use,Tool-Use Hallucination,0,1,0,10,0.1111111111111111,8.0,2.659157683395712,2.6591576833957125,0.3523336370427046,1.9162003280978581,0.3523336370427046,-2.275490148999129,0.3523336370427046,2.275490148999129,-2.6278237860418336,0.0,0.3523336370427046,1.0,0.0,12.059607384315553,0.05924180016891552,38.29279256660526,8,2.186153477608793,10,0.3157894736842105,0.47368421052631576,1,0.46546590407122673
BFCL/004,Tool Use,Tool-Use Hallucination,0,2,0,10,0.2222222222222222,7.0,0.38366753439658297,0.3836675343965833,-1.9231565119564245,4.191690477096987,-2.275490148999129,6.328967002645609,2.275490148999129,6.328967002645609,8.604457151644738,2.275490148999129,0.0,0.0,1.0,12.059607384315553,0.05924180016891552,38.29279256660526,8,2.186153477608793,10,0.3157894736842105,0.47368421052631576,1,0.6093412897633419
BFCL/004,Tool Use,Tool-Use Hallucination,0,3,0,10,0.3333333333333333,6.0,6.712634537042192,6.712634537042192,4.405810490689184,-2.1372765255486215,6.328967002645609,-13.94067007345867,6.328967002645609,13.94067007345867,-20.269637076104278,0.0,6.328967002645609,1.0,0.0,12.059607384315553,0.05924180016891552,38.29279256660526,8,2.186153477608793,10,0.3157894736842105,0.47368421052631576,1,0.4768764820600936
BFCL/004,Tool Use,Tool-Use Hallucination,0,4,0,10,0.4444444444444444,5.0,-7.228035536416478,-7.228035536416478,-9.534859582769485,11.803393547910048,-13.94067007345867,3.3506580171564764,13.94067007345867,3.3506580171564764,17.291328090615146,13.94067007345867,0.0,0.0,1.0,12.059607384315553,0.05924180016891552,38.29279256660526,8,2.186153477608793,10,0.3157894736842105,0.47368421052631576,1,0.21436358099581435
BFCL/004,Tool Use,Tool-Use Hallucination,0,5,0,10,0.5555555555555556,4.0,-3.8773775192600013,-3.877377519260001,-6.184201565613009,8.452735530753571,3.3506580171564764,-0.974524776314702,3.3506580171564764,0.974524776314702,-4.325182793471178,10.590012056302193,3.3506580171564764,0.0,0.0,12.059607384315553,0.05924180016891552,38.29279256660526,8,2.186153477608793,10,0.3157894736842105,0.47368421052631576,1,0.15150194841059472
BFCL/004,Tool Use,Tool-Use Hallucination,0,6,0,10,0.6666666666666666,3.0,-4.851902295574703,-4.851902295574703,-7.158726341927711,9.427260307068273,-0.974524776314702,6.6605789367189345,0.974524776314702,6.6605789367189345,7.6351037130336366,11.564536832616895,2.3761332408417744,0.0,0.0,12.059607384315553,0.05924180016891552,38.29279256660526,8,2.186153477608793,10,0.3157894736842105,0.47368421052631576,1,0.3718832772056894
BFCL/004,Tool Use,Tool-Use Hallucination,0,7,0,10,0.7777777777777778,2.0,1.8086766411442312,1.8086766411442317,-0.4981474052087762,2.766681370349339,6.6605789367189345,-4.297679743718348,6.6605789367189345,4.297679743718348,-10.958258680437282,4.90395789589796,9.036712177560709,0.0,0.0,12.059607384315553,0.05924180016891552,38.29279256660526,8,2.186153477608793,10,0.3157894736842105,0.47368421052631576,1,0.258065465748357
BFCL/004,Tool Use,Tool-Use Hallucination,0,8,0,10,0.8888888888888888,1.0,-2.4890031025741166,-2.489003102574116,-4.795827148927124,7.064361114067687,-4.297679743718348,7.064361114067687,4.297679743718348,7.064361114067687,11.362040857786035,9.201637639616308,4.739032433842361,0.0,0.0,12.059607384315553,0.05924180016891552,38.29279256660526,8,2.186153477608793,10,0.3157894736842105,0.47368421052631576,1,0.48349806636681003
BFCL/004,Tool Use,Tool-Use Hallucination,0,9,0,10,1.0,0.0,4.57535801149357,4.57535801149357,2.2685339651405627,0.0,7.064361114067687,0.0,7.064361114067687,0.0,-7.064361114067687,2.1372765255486215,11.803393547910048,0.0,0.0,12.059607384315553,0.05924180016891552,38.29279256660526,8,2.186153477608793,10,0.3157894736842105,0.47368421052631576,1,0.32662589405248554
BFCL/005,Tool Use,Tool-Use Hallucination,4,0,0,6,0.0,5.0,-6.020308394020621,-6.02030839402062,0.0,8.04760911299049,0.0,6.028253826339299,0.0,6.028253826339299,6.028253826339299,0.0,0.0,1.0,1.0,9.809899054121765,0.42380128009537615,18.98910996960505,2,0.32389879762281754,6,0.5789473684210527,0.0,4,0.5866220350083773
BFCL/005,Tool Use,Tool-Use Hallucination,4,1,0,6,0.2,4.0,0.007945432318678058,0.00794543231867865,6.028253826339299,2.019355286651191,6.028253826339299,1.9714879066295765,6.028253826339299,1.9714879066295765,-4.056765919709722,0.0,6.028253826339299,1.0,0.0,9.809899054121765,0.42380128009537615,18.98910996960505,2,0.32389879762281754,6,0.5789473684210527,0.0,4,0.5354885822219533
BFCL/005,Tool Use,Tool-Use Hallucination,4,2,0,6,0.4,3.0,1.9794333389482546,1.9794333389482552,7.999741732968875,0.04786738002161428,1.9714879066295765,2.0231170059944077,1.9714879066295765,2.0231170059944077,0.05162909936483118,0.0,7.999741732968875,1.0,0.0,9.809899054121765,0.42380128009537615,18.98910996960505,2,0.32389879762281754,6,0.5789473684210527,0.0,4,0.6715362723867864
BFCL/005,Tool Use,Tool-Use Hallucination,4,3,0,6,0.6,2.0,4.002550344942662,4.002550344942663,10.022858738963283,-1.9752496259727934,2.0231170059944077,-5.999471786101509,2.0231170059944077,5.999471786101509,-8.022588792095917,0.0,10.022858738963283,1.0,0.0,9.809899054121765,0.42380128009537615,18.98910996960505,2,0.32389879762281754,6,0.5789473684210527,0.0,4,0.6382020552940683
BFCL/005,Tool Use,Tool-Use Hallucination,4,4,1,6,0.8,1.0,-1.9969214411588467,-1.996921441158846,4.023386952861774,4.024222160128716,-5.999471786101509,4.024222160128716,5.999471786101509,4.024222160128716,10.023693946230225,5.999471786101509,4.023386952861774,0.0,0.0,9.809899054121765,0.42380128009537615,18.98910996960505,2,0.32389879762281754,6,0.5789473684210527,0.0,4,0.601358126391903
BFCL/005,Tool Use,Tool-Use Hallucination,4,5,0,6,1.0,0.0,2.027300718969869,2.0273007189698693,8.04760911299049,0.0,4.024222160128716,0.0,4.024222160128716,0.0,-4.024222160128716,1.9752496259727934,8.04760911299049,0.0,0.0,9.809899054121765,0.42380128009537615,18.98910996960505,2,0.32389879762281754,6,0.5789473684210527,0.0,4,0.4781215272475731
BFCL/006,Tool Use,Tool-Use Hallucination,5,0,0,9,0.0,8.0,1.9028182317872755,1.9028182317872746,0.0,-1.8238318241025198,0.0,-0.1545249409755094,0.0,0.1545249409755094,-0.1545249409755094,0.0,0.0,1.0,1.0,11.742325005314775,0.0371241704598995,49.12788087945487,5,2.572913798771131,9,0.3684210526315789,0.2631578947368421,3,0.47033112872400107
BFCL/006,Tool Use,Tool-Use Hallucination,5,1,0,9,0.125,7.0,1.748293290811766,1.7482932908117652,-0.1545249409755094,-1.6693068831270104,-0.1545249409755094,-8.855097388657015,0.1545249409755094,8.855097388657015,-8.700572447681505,0.1545249409755094,0.0,0.0,1.0,11.742325005314775,0.0371241704598995,49.12788087945487,5,2.572913798771131,9,0.3684210526315789,0.2631578947368421,3,0.468873070215834
BFCL/006,Tool Use,Tool-Use Hallucination,5,2,0,9,0.25,6.0,-7.106804097845249,-7.10680409784525,-9.009622329632524,7.185790505530004,-8.855097388657015,13.944010943811296,8.855097388657015,13.944010943811296,22.79910833246831,9.009622329632524,0.0,0.0,1.0,11.742325005314775,0.0371241704598995,49.12788087945487,5,2.572913798771131,9,0.3684210526315789,0.2631578947368421,3,0.6133972438666674
BFCL/006,Tool Use,Tool-Use Hallucination,5,3,0,9,0.375,5.0,6.8372068459660476,6.837206845966047,4.934388614178772,-6.758220438281292,13.944010943811296,-12.651015154765176,13.944010943811296,12.651015154765176,-26.595026098576472,0.0,13.944010943811296,1.0,0.0,11.742325005314775,0.0371241704598995,49.12788087945487,5,2.572913798771131,9,0.3684210526315789,0.2631578947368421,3,0.3477376821014113
BFCL/006,Tool Use,Tool-Use Hallucination,5,4,0,9,0.5,4.0,-5.813808308799128,-5.813808308799129,-7.716626540586404,5.892794716483884,-12.651015154765176,10.262073891465374,12.651015154765176,10.262073891465374,22.91308904623055,12.651015154765176,1.2929957890461203,0.0,0.0,11.742325005314775,0.0371241704598995,49.12788087945487,5,2.572913798771131,9,0.3684210526315789,0.2631578947368421,3,0.6174395854502406
BFCL/006,Tool Use,Tool-Use Hallucination,5,5,1,9,0.625,3.0,4.448265582666245,4.448265582666244,2.5454473508789697,-4.369279174981489,10.262073891465374,-1.976598619357496,10.262073891465374,1.976598619357496,-12.23867251082287,2.3889412632998024,11.555069680511494,0.0,0.0,11.742325005314775,0.0371241704598995,49.12788087945487,5,2.572913798771131,9,0.3684210526315789,0.2631578947368421,3,0.3484730921151592
BFCL/006,Tool Use,Tool-Use Hallucination,5,6,0,9,0.75,2.0,2.471666963308749,2.4716669633087482,0.5688487315214736,-2.3926805556239934,-1.976598619357496,-7.038291878889204,1.976598619357496,7.038291878889204,-5.061693259531708,4.365539882657298,9.578471061153998,0.0,0.0,11.742325005314775,0.0371241704598995,49.12788087945487,5,2.572913798771131,9,0.3684210526315789,0.2631578947368421,3,0.4561367919825385
