umap_x,umap_y,target,id,subject,exit_status,final_answer_correct,is_correct
-17.522434,14.087919,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.357956,14.214586,0,Melevir__cognitive_complexity-15,swe-agent-llama-8b,submitted,False,False
-17.526232,14.288645,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted (exit_context),False,False
-17.481642,14.249575,1,Melevir__cognitive_complexity-15,swe-agent-llama-8b,submitted,True,True
-17.343828,14.131303,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted (exit_context),True,True
-17.438715,14.217783,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.29731,14.178172,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,True,True
-17.460047,14.228095,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,True,True
-17.440527,14.195219,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,True,True
-17.332039,14.089872,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,True,True
-17.425205,14.151628,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.460194,14.291047,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.38286,14.099986,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,True,True
-17.40431,14.187182,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.615131,14.060114,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.547329,14.428724,0,Melevir__cognitive_complexity-15,swe-agent-llama-8b,submitted,False,False
-17.139889,14.261692,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted (exit_context),False,False
-17.45901,14.134817,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.225216,14.1789255,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.574856,14.35747,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,True,True
-17.24395,14.108775,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,True,True
-17.187138,13.909514,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted (exit_context),True,True
-17.296497,13.939206,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted (exit_context),False,False
-17.393236,14.199417,0,Melevir__cognitive_complexity-15,swe-agent-llama-8b,submitted (exit_context),False,False
-17.31577,14.457983,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,True,True
-17.443363,14.232006,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.648735,14.310772,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.475887,13.897216,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.505735,14.116082,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted (exit_context),False,False
-17.172348,14.334922,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.471931,14.18954,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,True,True
-17.3959,14.313712,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,True,True
-17.125101,14.35995,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.422201,14.206717,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.524117,14.240324,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,True,True
-17.212584,14.441334,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted (exit_context),False,False
-17.413624,14.032162,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,True,True
-17.458048,14.105546,0,Melevir__cognitive_complexity-15,swe-agent-llama-8b,submitted,False,False
-17.626558,13.946285,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.14716,14.124543,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.49918,14.220321,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
-17.240171,14.363345,1,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,True,True
-17.609941,14.329715,0,Melevir__cognitive_complexity-15,swe-agent-llama-70b,submitted,False,False
4.1479673,-15.210034,0,PyCQA__pyflakes-761,swe-agent-llama-70b,submitted (exit_context),False,False
4.175747,-15.234214,0,PyCQA__pyflakes-761,swe-agent-llama-70b,submitted (exit_context),False,False
4.159519,-15.240691,0,PyCQA__pyflakes-761,swe-agent-llama-70b,submitted (exit_context),False,False
4.1086636,-15.2908945,0,PyCQA__pyflakes-761,swe-agent-llama-70b,submitted (exit_context),False,False
4.1815267,-15.241847,0,PyCQA__pyflakes-761,swe-agent-llama-70b,submitted (exit_context),False,False
4.2052584,-15.188445,0,PyCQA__pyflakes-761,swe-agent-llama-70b,submitted,False,False
4.169317,-15.224945,0,PyCQA__pyflakes-761,swe-agent-llama-70b,submitted,False,False
4.168465,-15.189718,0,PyCQA__pyflakes-761,swe-agent-llama-70b,submitted (exit_context),False,False
4.255829,-15.145421,0,PyCQA__pyflakes-761,swe-agent-llama-70b,submitted,False,False
4.2405734,-15.1624565,0,PyCQA__pyflakes-761,swe-agent-llama-70b,submitted (exit_context),False,False
4.2503953,-15.149935,0,PyCQA__pyflakes-761,swe-agent-llama-70b,submitted,False,False
4.155645,-15.237306,0,PyCQA__pyflakes-761,swe-agent-llama-70b,submitted (exit_context),False,False
11.383749,5.4244156,0,RDFLib__rdflib-1130,swe-agent-llama-70b,submitted,False,False
11.340653,5.4147468,0,RDFLib__rdflib-1130,swe-agent-llama-70b,submitted,False,False
11.366754,5.4379315,0,RDFLib__rdflib-1130,swe-agent-llama-70b,submitted,False,False
11.278187,5.5006075,0,RDFLib__rdflib-1130,swe-agent-llama-70b,submitted,False,False
11.274146,5.4960756,0,RDFLib__rdflib-1130,swe-agent-llama-70b,submitted,False,False
28.291382,17.93795,0,ReproNim__reproman-518,swe-agent-llama-70b,submitted,False,False
28.13731,18.09183,0,ReproNim__reproman-518,swe-agent-llama-70b,submitted (exit_context),False,False
28.15932,18.069883,0,ReproNim__reproman-518,swe-agent-llama-70b,submitted,False,False
28.106976,18.122192,0,ReproNim__reproman-518,swe-agent-llama-70b,exit_context,False,False
28.185202,18.044008,0,ReproNim__reproman-518,swe-agent-llama-70b,submitted,False,False
28.223896,18.005247,0,ReproNim__reproman-518,swe-agent-llama-70b,exit_context,False,False
28.219786,18.009497,0,ReproNim__reproman-518,swe-agent-llama-70b,submitted,False,False
3.935193,-15.624974,0,ShawHahnLab__igseq-2,swe-agent-llama-70b,submitted,False,False
4.01477,-15.661242,0,ShawHahnLab__igseq-2,swe-agent-llama-70b,submitted (exit_context),False,False
3.9346242,-15.588188,0,ShawHahnLab__igseq-2,swe-agent-llama-70b,submitted (exit_context),False,False
4.1132307,-15.702987,0,ShawHahnLab__igseq-2,swe-agent-llama-70b,submitted,False,False
3.9994986,-15.640569,0,ShawHahnLab__igseq-2,swe-agent-llama-70b,submitted,False,False
4.055823,-15.681624,0,ShawHahnLab__igseq-2,swe-agent-llama-70b,submitted,False,False
4.0567684,-15.677175,0,ShawHahnLab__igseq-2,swe-agent-llama-70b,submitted (exit_context),False,False
4.0304294,-15.735955,0,ShawHahnLab__igseq-2,swe-agent-llama-70b,submitted,False,False
4.0503893,-15.710116,0,ShawHahnLab__igseq-2,swe-agent-llama-70b,submitted,False,False
4.0277557,-15.781184,0,ShawHahnLab__igseq-2,swe-agent-llama-70b,submitted,False,False
4.138733,-15.686449,0,ShawHahnLab__igseq-2,swe-agent-llama-70b,submitted (exit_context),False,False
3.9985886,-15.750053,0,ShawHahnLab__igseq-2,swe-agent-llama-70b,submitted (exit_context),False,False
9.734986,21.102987,0,TACC__agavepy-62,swe-agent-llama-70b,submitted,False,False
9.723482,21.077902,0,TACC__agavepy-62,swe-agent-llama-70b,submitted (exit_context),False,False
9.789043,21.039787,0,TACC__agavepy-62,swe-agent-llama-70b,submitted,False,False
9.73288,21.08585,0,TACC__agavepy-62,swe-agent-llama-70b,submitted (exit_context),False,False
9.764421,21.11142,0,TACC__agavepy-62,swe-agent-llama-70b,submitted,False,False
9.742406,21.090363,0,TACC__agavepy-62,swe-agent-llama-70b,submitted,False,False
9.760561,21.07111,0,TACC__agavepy-62,swe-agent-llama-70b,submitted (exit_context),False,False
9.741303,21.09898,0,TACC__agavepy-62,swe-agent-llama-70b,submitted,False,False
9.820013,21.095797,0,TACC__agavepy-62,swe-agent-llama-70b,submitted (exit_context),False,False
9.829649,21.166864,0,TACC__agavepy-62,swe-agent-llama-70b,submitted (exit_context),False,False
9.748956,21.11595,0,TACC__agavepy-62,swe-agent-llama-70b,submitted,False,False
9.78286,21.070562,0,TACC__agavepy-62,swe-agent-llama-70b,submitted (exit_context),False,False
9.761796,21.067923,0,TACC__agavepy-62,swe-agent-llama-70b,submitted,False,False
18.482796,-12.429721,0,TheFriendlyCoder__pyjen-113,swe-agent-llama-70b,submitted,False,False
18.431324,-12.565363,0,TheFriendlyCoder__pyjen-113,swe-agent-llama-70b,submitted,False,False
18.526957,-12.426042,0,TheFriendlyCoder__pyjen-113,swe-agent-llama-70b,submitted,False,False
3.955228,-15.880211,0,absent1706__sqlalchemy-mixins-108,swe-agent-llama-70b,submitted_no_patch,False,False
3.8674054,-15.790457,0,absent1706__sqlalchemy-mixins-108,swe-agent-llama-70b,submitted (exit_context),False,False
3.8313115,-15.871122,0,absent1706__sqlalchemy-mixins-108,swe-agent-llama-70b,submitted,False,False
3.868277,-15.832594,0,absent1706__sqlalchemy-mixins-108,swe-agent-llama-70b,submitted (exit_context),False,False
3.8094025,-15.901457,0,absent1706__sqlalchemy-mixins-108,swe-agent-llama-70b,submitted,False,False
3.8414402,-15.902616,0,absent1706__sqlalchemy-mixins-108,swe-agent-llama-70b,submitted (exit_context),False,False
3.8676252,-15.805794,0,absent1706__sqlalchemy-mixins-108,swe-agent-llama-70b,submitted,False,False
3.898576,-15.830288,0,absent1706__sqlalchemy-mixins-108,swe-agent-llama-70b,submitted (exit_context),False,False
3.7383134,-15.9406185,0,absent1706__sqlalchemy-mixins-108,swe-agent-llama-70b,submitted (exit_context),False,False
3.8132267,-15.96856,0,absent1706__sqlalchemy-mixins-108,swe-agent-llama-70b,submitted (exit_context),False,False
3.7634828,-15.875727,0,absent1706__sqlalchemy-mixins-108,swe-agent-llama-70b,submitted (exit_context),False,False
3.7989564,-15.902569,0,absent1706__sqlalchemy-mixins-108,swe-agent-llama-70b,submitted_no_patch,False,False
9.357303,21.070328,0,ahawker__ulid-59,swe-agent-llama-70b,submitted (exit_context),False,False
9.510819,21.129873,0,ahawker__ulid-59,swe-agent-llama-8b,submitted,False,False
9.133894,21.123022,0,ahawker__ulid-59,swe-agent-llama-8b,submitted (exit_context),False,False
9.145632,21.105463,0,ahawker__ulid-59,swe-agent-llama-8b,submitted (exit_context),False,False
9.163544,21.134317,0,ahawker__ulid-59,swe-agent-llama-70b,submitted,False,False
9.19737,21.169981,0,ahawker__ulid-59,swe-agent-llama-70b,submitted,False,False
9.049545,21.016417,0,ahawker__ulid-59,swe-agent-llama-70b,submitted,False,False
9.176199,21.170822,0,ahawker__ulid-59,swe-agent-llama-70b,submitted,False,False
9.065074,21.022718,0,ahawker__ulid-59,swe-agent-llama-70b,submitted (exit_context),False,False
9.058114,21.058153,0,ahawker__ulid-59,swe-agent-llama-70b,submitted (exit_context),False,False
9.19463,21.1879,0,ahawker__ulid-59,swe-agent-llama-8b,submitted,False,False
9.086627,21.117851,0,ahawker__ulid-59,swe-agent-llama-70b,submitted,False,False
9.106608,21.04967,0,ahawker__ulid-59,swe-agent-llama-70b,submitted,False,False
9.040616,21.057817,0,ahawker__ulid-59,swe-agent-llama-70b,submitted,False,False
9.1025715,21.084368,0,ahawker__ulid-59,swe-agent-llama-8b,submitted,False,False
9.032382,21.032991,0,ahawker__ulid-59,swe-agent-llama-70b,submitted,False,False
9.173316,21.15552,0,ahawker__ulid-59,swe-agent-llama-70b,submitted,False,False
9.099675,21.138865,0,ahawker__ulid-59,swe-agent-llama-70b,submitted,False,False
2.0552945,11.921342,0,airspeed-velocity__asv-702,swe-agent-llama-70b,submitted (exit_context),False,False
1.9401501,11.806214,0,airspeed-velocity__asv-702,swe-agent-llama-70b,submitted (exit_context),False,False
1.9369226,11.8027935,0,airspeed-velocity__asv-702,swe-agent-llama-70b,submitted,False,False
2.0089898,11.875012,0,airspeed-velocity__asv-702,swe-agent-llama-70b,submitted_no_patch,False,False
1.9834163,11.849479,0,airspeed-velocity__asv-702,swe-agent-llama-70b,submitted,False,False
1.9588338,11.824885,0,airspeed-velocity__asv-702,swe-agent-llama-70b,submitted (exit_context),False,False
2.010632,11.876669,0,airspeed-velocity__asv-702,swe-agent-llama-70b,exit_context,False,False
1.9737067,11.839753,0,airspeed-velocity__asv-702,swe-agent-llama-70b,submitted (exit_context),False,False
1.9775652,11.843624,0,airspeed-velocity__asv-702,swe-agent-llama-70b,submitted,False,False
2.0452378,11.911303,0,airspeed-velocity__asv-702,swe-agent-llama-70b,submitted,False,False
1.9701498,11.836161,0,airspeed-velocity__asv-702,swe-agent-llama-70b,submitted,False,False
2.0181837,11.884178,0,airspeed-velocity__asv-702,swe-agent-llama-70b,submitted,False,False
1.9338664,11.799906,0,airspeed-velocity__asv-702,swe-agent-llama-70b,submitted,False,False
1.9131305,11.779123,0,airspeed-velocity__asv-702,swe-agent-llama-70b,exit_context,False,False
1.9586818,11.824693,0,airspeed-velocity__asv-702,swe-agent-llama-70b,submitted (exit_context),False,False
1.9804097,11.846467,0,airspeed-velocity__asv-702,swe-agent-llama-70b,exit_context,False,False
-17.945908,-7.942632,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-17.90691,-8.035815,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.104282,-7.818586,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.13199,-8.074761,0,asottile__pyupgrade-142,swe-agent-llama-70b,exit_context,False,False
-18.04682,-7.991073,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.021017,-7.820069,0,asottile__pyupgrade-142,swe-agent-llama-70b,exit_context,False,False
-17.886978,-7.81392,0,asottile__pyupgrade-142,swe-agent-llama-70b,early_exit,False,False
-17.922451,-7.8544855,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted_no_patch,False,False
-18.003284,-7.9549146,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-17.994513,-7.8745756,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted_no_patch,False,False
-18.168276,-7.86465,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted (exit_context),False,False
-18.21667,-7.9258056,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted_no_patch,False,False
-18.057432,-7.8840513,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted (exit_context),False,False
-18.001411,-7.989199,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.087708,-8.084261,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted_no_patch,False,False
-17.686811,-7.8903794,0,asottile__pyupgrade-142,swe-agent-llama-70b,exit_context,False,False
-17.965082,-7.4776673,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.18122,-7.9981713,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-17.963024,-8.182015,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted (exit_context),False,False
-17.813675,-7.683349,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.288717,-7.932739,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.041706,-7.585582,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted (exit_context),False,False
-17.894266,-8.252952,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.244574,-7.789577,0,asottile__pyupgrade-142,swe-agent-llama-70b,exit_context,False,False
-18.187057,-7.910622,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted_no_patch,False,False
-17.741962,-8.17586,0,asottile__pyupgrade-142,swe-agent-llama-70b,exit_context,False,False
-17.725595,-8.012194,0,asottile__pyupgrade-142,swe-agent-llama-70b,early_exit,False,False
-17.834755,-7.859911,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.359379,-7.7919607,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-17.702314,-7.801345,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-17.72398,-7.8566613,0,asottile__pyupgrade-142,swe-agent-llama-70b,exit_context,False,False
-18.21802,-7.819683,0,asottile__pyupgrade-142,swe-agent-llama-70b,exit_context,False,False
-17.855558,-8.078562,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted_no_patch,False,False
-18.210619,-8.1682,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted_no_patch,False,False
-18.051785,-7.9073033,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.234678,-7.760496,0,asottile__pyupgrade-142,swe-agent-llama-70b,exit_context,False,False
-17.861593,-7.5811467,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.152449,-7.6508822,0,asottile__pyupgrade-142,swe-agent-llama-70b,early_exit,False,False
-18.007639,-7.697796,0,asottile__pyupgrade-142,swe-agent-llama-70b,exit_context,False,False
-18.357798,-8.118609,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted_no_patch,False,False
-18.20871,-8.136768,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.341274,-8.039695,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.261362,-7.7129145,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted_no_patch,False,False
-18.117306,-8.037439,0,asottile__pyupgrade-142,swe-agent-llama-70b,exit_context,False,False
-18.091671,-8.137283,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-17.83162,-7.9439564,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-17.885202,-8.118624,0,asottile__pyupgrade-142,swe-agent-llama-70b,exit_context,False,False
-18.019842,-8.125273,0,asottile__pyupgrade-142,swe-agent-llama-70b,exit_context,False,False
-18.361141,-8.15252,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.050964,-7.785862,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted (exit_context),False,False
-18.120247,-7.815824,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted (exit_context),False,False
-18.122004,-7.9342303,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted_no_patch,False,False
-18.06395,-7.840628,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-17.733763,-8.037368,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted_no_patch,False,False
-17.971262,-7.9200964,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted (exit_context),False,False
-17.802992,-8.037975,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-18.214167,-7.624652,0,asottile__pyupgrade-142,swe-agent-llama-70b,early_exit,False,False
-17.958673,-7.957852,0,asottile__pyupgrade-142,swe-agent-llama-70b,exit_context,False,False
-17.701633,-7.8714166,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted (exit_context),False,False
-17.902807,-7.4625263,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted_no_patch,False,False
-17.827463,-8.18316,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted_no_patch,False,False
-18.187902,-7.723683,0,asottile__pyupgrade-142,swe-agent-llama-70b,exit_context,False,False
-18.10428,-7.685371,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-17.997173,-8.201343,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted (exit_context),False,False
-17.872597,-8.177865,0,asottile__pyupgrade-142,swe-agent-llama-70b,submitted,False,False
-1.8259798,-23.924818,1,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,True,True
-1.9016743,-23.815699,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.7413598,-23.895275,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.8235073,-23.94179,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.8076603,-23.928328,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.9618005,-23.876528,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.9130837,-23.879084,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.7039719,-23.74905,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.7642031,-23.842224,1,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,True,True
-1.7949356,-23.806892,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.8564614,-23.762579,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.8083402,-23.948668,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.7746984,-23.84804,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.7908288,-23.850645,1,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,True,True
-1.8510014,-23.877998,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.9425038,-23.738798,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.7293326,-23.77326,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.9137774,-23.726355,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.7811818,-23.88101,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.8828542,-23.896503,1,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted (exit_context),True,True
-2.0432148,-24.058384,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-2.011546,-24.004997,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.8841785,-23.869318,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.9844002,-24.14697,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.6748993,-23.743326,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.9034159,-23.942844,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.6340724,-23.992098,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.866593,-23.992723,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.6495763,-24.020775,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.5998394,-23.785177,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-1.7574191,-23.782711,1,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,True,True
-1.8320396,-23.857773,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-2.0075803,-24.065819,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted (exit_context),False,False
-1.6616678,-23.827055,1,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted (exit_context),True,True
-1.9355595,-24.111065,0,bihealth__biomedsheets-23,swe-agent-llama-70b,submitted,False,False
-3.363156,2.6874895,1,geopandas__geopandas-3240,swe-agent-llama-70b,submitted,True,True
-3.2883904,2.591662,0,geopandas__geopandas-3240,swe-agent-llama-70b,submitted,False,False
-3.2998955,2.634928,1,geopandas__geopandas-3240,swe-agent-llama-70b,submitted,True,True
-3.389824,2.7078707,1,geopandas__geopandas-3240,swe-agent-llama-70b,submitted,True,True
-3.3696868,2.643864,1,geopandas__geopandas-3240,swe-agent-llama-70b,submitted,True,True
-3.3373845,2.6168272,1,geopandas__geopandas-3240,swe-agent-llama-70b,submitted,True,True
-3.383148,2.6980002,1,geopandas__geopandas-3240,swe-agent-llama-70b,submitted,True,True
-3.31141,2.6255705,0,geopandas__geopandas-3240,swe-agent-llama-8b,submitted (exit_context),False,False
-3.317342,2.6294394,0,geopandas__geopandas-3240,swe-agent-llama-8b,submitted,False,False
-3.3512254,2.6657755,0,geopandas__geopandas-3240,swe-agent-llama-8b,submitted,False,False
-3.2945576,2.6103742,1,geopandas__geopandas-3240,swe-agent-llama-70b,submitted,True,True
-3.392303,2.6948287,0,geopandas__geopandas-3240,swe-agent-llama-8b,submitted,False,False
-3.2629764,2.577578,1,geopandas__geopandas-3240,swe-agent-llama-70b,submitted,True,True
-3.3509765,2.664709,1,geopandas__geopandas-3240,swe-agent-llama-70b,submitted,True,True
